time,open,high,low,close
1740531000,88149.99,88241.66,88148.48,88156.14
1740531300,88156.15,88200,88150,88150
1740531600,88150.01,88276,88149.98,88239.19
1740531900,88239.19,88409.74,88185.89,88339.63
1740532200,88339.63,88398.8,88301.88,88332.01
1740532500,88332.01,88458.03,88319.95,88319.95
1740532800,88319.96,88339.63,88226.41,88281.89
1740533100,88281.9,88388.69,88252.49,88356.01
1740533400,88356.01,88565.22,88343.7,88479.99
1740533700,88479.99,88514.28,88304.34,88337.86
1740534000,88337.86,88448.73,88337.86,88364
1740534300,88363.99,88573.93,88349.47,88552.39
1740534600,88552.4,88754.46,88507.64,88743.99
1740534900,88743.99,88850.07,88705.66,88705.66
1740535200,88705.66,88745.15,88532.56,88566.03
1740535500,88566.02,88597.13,88434.78,88554.73
1740535800,88554.72,88735.37,88540.72,88716.09
1740536100,88716.1,88809.58,88716.09,88793
1740536400,88793,88830.19,88716.98,88830.18
1740536700,88830.19,88887.19,88759.47,88848.58
1740537000,88848.57,88863.81,88693.61,88695.56
1740537300,88695.55,88814.51,88610.32,88791.54
1740537600,88791.55,88792.84,88622.01,88679.25
1740537900,88679.25,88783.39,88667.18,88783.39
1740538200,88783.39,88961.12,88768.92,88954.5
1740538500,88954.49,89198.23,88929.81,89018.87
1740538800,89018.86,89183.2,89018.86,89146.95
1740539100,89146.95,89252.07,89106.8,89252.07
1740539400,89252.06,89347.83,89247.37,89271.31
1740539700,89271.31,89414.15,89271.31,89400
1740540000,89400.49,89400.5,89279.64,89316.16
1740540300,89316.16,89316.17,89111,89158.95
1740540600,89158.95,89182.34,88989.97,89054.75
1740540900,89054.75,89080,89007.06,89029.8
1740541200,89029.8,89089.3,88963.01,89002
1740541500,89002,89068,88886.35,88992.29
1740541800,88992.29,89032,88943.3,88989.12
1740542100,88989.12,88999.16,88900,88900
1740542400,88900.01,89031.21,88884.22,88956.7
1740542700,88956.69,89086.96,88915.01,88992.13
1740543000,88992.13,89055.48,88896.35,88934.91
1740543300,88934.91,89010.06,88909.31,89010.05
1740543600,89010.05,89080.95,88998.12,89058.4
1740543900,89058.4,89199.99,89058.39,89199.98
1740544200,89199.99,89245.29,89132.07,89132.07
1740544500,89132.07,89183.5,89020.87,89170.01
1740544800,89170.01,89191.91,89105.22,89128.77
1740545100,89128.77,89143.99,89005.21,89042.02
1740545400,89042.02,89044.01,88827.65,88906.99
1740545700,88906.99,88909.66,88673.11,88693.95
1740546000,88693.96,88791.24,88626.41,88707.49
1740546300,88707.49,88848.44,88707.48,88826.01
1740546600,88826,88873.99,88753.1,88824.38
1740546900,88824.38,88862.81,88702.01,88712.01
1740547200,88712.01,88846,88662,88822.08
1740547500,88822.08,88890,88792.45,88792.46
1740547800,88792.45,88820,88679.24,88724
1740548100,88723.99,88749.34,88664,88710.99
1740548400,88710.99,88800,88710.98,88795.51
1740548700,88795.52,88809.46,88722.55,88758.77
1740549000,88758.76,88769.33,88533.6,88543.83
1740549300,88543.83,88592.71,88392.45,88423.6
1740549600,88423.59,88676,88422.79,88666.72
1740549900,88666.72,88716.99,88610,88610
1740550200,88610.01,88644.97,88574.03,88640.76
1740550500,88640.76,88830.18,88611.07,88797.96
1740550800,88797.95,88808.36,88684.08,88715.99
1740551100,88715.98,88736.91,88668.25,88727.59
1740551400,88727.58,88840,88696.27,88824.77
1740551700,88824.76,88864.58,88680.01,88694.36
1740552000,88694.35,88757.12,88652,88757.12
1740552300,88757.12,88865.01,88757.11,88865.01
1740552600,88865.01,88885.6,88840.26,88874
1740552900,88874,88940.01,88852,88920.18
1740553200,88920.18,88956.53,88862.14,88908
1740553500,88907.99,88907.99,88840.26,88860
1740553800,88859.99,89163.39,88859.99,89098.74
1740554100,89098.75,89101.59,88979.33,89077.27
1740554400,89077.27,89078.05,88982.45,89022.76
1740554700,89022.75,89034.92,88981.13,89023.15
1740555000,89023.15,89023.15,88770.01,88782.03
1740555300,88782.02,88782.03,88588.58,88588.58
1740555600,88588.59,88648.57,88399.43,88582.84
1740555900,88582.83,88599.99,88528.3,88599.97
1740556200,88599.97,88732.97,88599.97,88732.96
1740556500,88732.96,88780,88679.94,88720.02
1740556800,88720.01,88807.8,88656.76,88725.02
1740557100,88725.01,88725.01,88325,88431.98
1740557400,88431.99,88435.41,88138,88357
1740557700,88357.01,88411.76,88238.55,88264.16
1740558000,88264.16,88406.63,88264.15,88360.63
1740558300,88360.63,88450.02,88298.5,88419.98
1740558600,88419.98,88460,88301.88,88352.01
1740558900,88352.02,88509.69,88342.48,88400.01
1740559200,88400,88464.65,88394.73,88431.98
1740559500,88431.99,88521.99,88415.09,88512
1740559800,88512,88573.34,88496.01,88556.09
1740560100,88556.09,88556.09,88484.53,88484.54
1740560400,88484.54,88660.47,88464,88624.56
1740560700,88624.55,88624.56,88568,88587.26
1740561000,88587.26,88686.74,88587.25,88630.82
1740561300,88630.82,88900,88630.82,88865.66
1740561600,88865.66,89057.54,88850,88964.57
1740561900,88964.57,88973.47,88833.17,88851.92
1740562200,88851.91,89027.97,88842.77,88953.1
1740562500,88953.1,89078.67,88905.66,89078.66
1740562800,89078.66,89177.62,89044.02,89149.38
1740563100,89149.37,89171.8,89018.86,89109.99
1740563400,89109.99,89289.67,89109.98,89162.39
1740563700,89162.39,89213.74,89096.45,89115.98
1740564000,89115.99,89115.99,89018.86,89031.95
1740564300,89031.95,89031.96,88970,89020.4
1740564600,89020.41,89066.81,89020.4,89056.29
1740564900,89056.29,89084.29,88882.35,88911.82
1740565200,88911.82,88989.67,88908,88989.67
1740565500,88989.67,89065.83,88940.94,89054.01
1740565800,89054,89099.95,88991.71,89059.95
1740566100,89059.95,89198.4,89055.83,89137.07
1740566400,89137.07,89225.59,89137.06,89168.88
1740566700,89168.88,89191.16,89074.63,89079.65
1740567000,89079.65,89195.95,89034.19,89194.02
1740567300,89194.02,89314.45,89194.01,89262.66
1740567600,89262.67,89270,89174.42,89174.42
1740567900,89174.42,89200,89119.31,89123.29
1740568200,89123.3,89259.17,89123.29,89190.23
1740568500,89190.23,89197.5,89115.93,89195.88
1740568800,89195.88,89195.88,89100,89100
1740569100,89100,89100.01,88905.7,88947.27
1740569400,88947.27,88960.37,88793.06,88800
1740569700,88799.99,88861.12,88678.19,88678.2
1740570000,88678.2,88791.72,88673.1,88764
1740570300,88764,88788.39,88668.01,88753.27
1740570600,88753.26,88753.27,88679.24,88708
1740570900,88708,88733.67,88534.55,88616.8
1740571200,88616.8,88674,88450,88476.12
1740571500,88476.12,88531.36,88407.55,88481.99
1740571800,88482,88482,88377.35,88435.99
1740572100,88436,88436,88270.56,88282.5
1740572400,88282.49,88343.25,88180.01,88322.96
1740572700,88322.96,88391.67,88222,88333.38
1740573000,88333.37,88427.48,88333.37,88353.58
1740573300,88353.58,88431,88353.57,88422.46
1740573600,88422.45,88427.23,88229.39,88249.29
1740573900,88249.28,88249.29,88072.41,88087.18
1740574200,88087.18,88087.18,87616.24,87812.72
1740574500,87812.72,88014.27,87724.78,87938.81
1740574800,87938.81,88090.9,87752,87757.49
1740575100,87757.49,87849.06,87700,87838.94
1740575400,87838.94,87950,87712.49,87728.05
1740575700,87728.05,87750,87518.47,87559.99
1740576000,87559.99,87913.05,87536,87874.02
1740576300,87874.01,87924.52,87753.04,87828
1740576600,87827.99,87898.02,87755.07,87841.28
1740576900,87841.29,87886.8,87684.55,87727.3
1740577200,87727.29,87763.16,87622.64,87763.16
1740577500,87763.16,87811.33,87591.24,87612.78
1740577800,87612.78,87639.99,87524,87570
1740578100,87570,87570,87031.73,87191.99
1740578400,87191.99,87199.99,86594.72,86709.99
1740578700,86710,86750.35,86269.75,86415.1
1740579000,86415.1,86608.89,86387.49,86490.8
1740579300,86490.79,86589.43,86150,86206.28
1740579600,86206.28,86220,85541.44,85577.54
1740579900,85577.54,85968.52,85418.72,85897.4
1740580200,85897.16,86384.92,85644,85951.71
1740580500,85951.7,86700,85744,86533.86
1740580800,86533.85,86888.19,86503.87,86716.99
1740581100,86716.99,87431.3,86551.22,87303.4
1740581400,87303.4,87741.33,87089.35,87708.63
1740581700,87708.63,87708.63,87341.77,87621.22
1740582000,87621.21,88031,87576.46,87632.86
1740582300,87633.3,88000,87455.62,87956.32
1740582600,87956.32,88530,87874,88341.59
1740582900,88341.59,88365.39,88087.64,88153.99
1740583200,88153.99,88184.22,87836,87912.26
1740583500,87912.15,88112.5,87620.69,87684.33
1740583800,87684.33,88016,87674.02,87924.02
1740584100,87924.02,88193.84,87828.03,87955.99
1740584400,87955.99,88065.4,87709.22,87733.21
1740584700,87733.21,87960.46,87564.01,87821.95
1740585000,87821.95,87821.95,87589.85,87688.24
1740585300,87688.25,87690.01,87422,87567.53
1740585600,87567.53,87806.62,87482,87510.01
1740585900,87510.01,87641.51,87219.72,87219.73
1740586200,87219.73,87241.97,86761.41,86872
1740586500,86872,86872.01,86280.82,86585.38
1740586800,86586.03,86849.06,86550,86664.01
1740587100,86664.02,87020,86664.02,86860
1740587400,86860,87161.14,86693.41,86948
1740587700,86948,87199.99,86794,87103.78
1740588000,87103.77,87368,87090.84,87229.99
1740588300,87230,87257.47,87040,87109.99
1740588600,87110,87155.2,86885,87000.94
1740588900,87000.94,87056.52,86792.23,86805.99
1740589200,86806,87051.99,86782.67,86933.96
1740589500,86933.97,87229.99,86904.77,87116.52
1740589800,87116.52,87303.47,87111.27,87215.08
1740590100,87215.07,87280,86849.05,86872.39
1740590400,86872.39,87059.34,86641.69,87026
1740590700,87026.01,87047,86836,87009.82
1740591000,87009.82,87124,86588.54,86598.02
1740591300,86598.02,86756,86358,86367.93
1740591600,86367.92,86686.01,86262.33,86652.64
1740591900,86652.64,86763.46,86294,86310.79
1740592200,86310.8,86402.4,85848.36,85979.86
1740592500,85979.87,86051.34,85687.81,86051.33
1740592800,86051.33,86290.07,85880.97,86122.01
1740593100,86122.01,86410.49,86103.77,86320.29
1740593400,86319.81,86498,86200,86424
1740593700,86424.01,86432,85818.6,85818.75
1740594000,85818.76,86066,85725.5,85903.51
1740594300,85903.5,85903.51,85152.71,85152.72
1740594600,85152.72,85609.52,85054.4,85088
1740594900,85088.01,85158.14,83418,83560.93
1740595200,83560.8,84828.46,83464.18,84752.01
1740595500,84752.01,85100,84391.08,84402
1740595800,84402,84515.94,83769.87,83986.16
1740596100,83986.16,84412.88,83833.29,84258.94
1740596400,84258.25,84460.33,83985.68,84081.99
1740596700,84081.98,84293.9,83853,84293.9
1740597000,84293.9,84842.65,84293.9,84604.01
1740597300,84604.02,85084.64,84598.34,84838
1740597600,84838.01,84881.47,84561.53,84593.41
1740597900,84593.41,84593.41,84222.82,84320.75
1740598200,84320.75,84667.99,84201.49,84481.88
1740598500,84481.89,84600.96,84120,84173.59
1740598800,84173.4,84228,83985.63,84031.9
1740599100,84032.64,84340.72,84027.08,84083.31
1740599400,84083.32,84156.16,83745.88,84156.16
1740599700,84156.5,84243.4,83840,83856.99
1740600000,83856.98,84070.43,83757.31,84013.59
1740600300,84013.59,84287.22,83804,83886.08
1740600600,83885.98,83955.49,83038,83160.54
1740600900,83160.54,83411.73,82310,82330.31
1740601200,82330.3,83163.42,82256.01,82994.54
1740601500,82994.54,83888,82976,83520.86
1740601800,83520.85,83650.61,83182.08,83380
1740602100,83380.01,83932.57,83224,83912.01
1740602400,83912.01,84199,83769.5,84148.05
1740602700,84148.06,84458.05,84006.4,84331.7
1740603000,84331.7,84435.99,84173.1,84433.95
1740603300,84432.9,84620,84239.58,84385.89
1740603600,84384.34,84459.04,83927.85,84200
1740603900,84200.01,84592.98,84152.75,84357.48
1740604200,84357.48,84583.99,84226.41,84460.5
1740604500,84460.51,84620,84156,84202
1740604800,84202,85131.82,84071.02,84942.09
1740605100,84942.08,85000,84418.12,84452.84
1740605400,84452.83,84488.75,83761.64,83938.15
1740605700,83938.15,84238.02,83804.01,84142.62
1740606000,84142.63,84296,83755.28,83755.29
1740606300,83755.29,84000.47,83464,83783.54
1740606600,83783.53,84343.82,83768,84184.46
1740606900,84184.45,84655.39,84164.94,84610.86
1740607200,84611.99,85259,84501.06,85175.74
1740607500,85175.64,85400,85011.04,85253.27
1740607800,85254,85271.57,84782,84879.47
1740608100,84879.02,85036.76,84624.68,84782
1740608400,84782,84905.67,84500,84713.06
1740608700,84713.06,84782,84407.54,84410.02
1740609000,84410.01,84554.74,84245.19,84310.01
1740609300,84310,84500,84169.82,84432.88
1740609600,84432.87,84432.87,84119.97,84295.25
1740609900,84295.25,84712.4,84295.25,84697.96
1740610200,84697.96,84996.6,84662.7,84787.03
1740610500,84787.03,84787.03,84320,84433.51
1740610800,84433.5,84722.43,84397.79,84687.98
1740611100,84687.99,84782.25,84457.01,84512.26
1740611400,84512.26,84517.96,84302.82,84302.83
1740611700,84302.82,84377.36,84300,84305.88
1740612000,84305.89,84308.02,83924.53,84081.56
1740612300,84081.56,84279.28,84081.56,84188.38
1740612600,84188.39,84228,83918.38,84020.12
1740612900,84020.12,84195,84020.11,84034.21
1740613200,84034.21,84125.33,83990,84010.04
1740613500,84010.04,84155.89,83984,83984.15
1740613800,83984.15,84097.54,83960,84000.01
1740614100,84000.01,84296.79,84000.01,84250.09
1740614400,84250.09,84541.43,84250,84304
1740614700,84304.01,84641.51,84236.69,84490.68
1740615000,84490.69,84624.37,84301.89,84333.95
1740615300,84333.94,84590.54,84333.94,84572.13
1740615600,84572.13,84677.99,84301.88,84341.48
1740615900,84341.48,84403.36,84125.31,84403.36
1740616200,84403.36,84445.69,84026.96,84108.97
1740616500,84108.98,84416.28,84082,84388
1740616800,84388,84753.91,84321.44,84678.24
1740617100,84678.24,84790.56,84641.5,84712.87
1740617400,84713.34,84799.99,84637.25,84679.24
1740617700,84679.25,84808.11,84620,84742.39
1740618000,84742.38,84746.24,84557.97,84675.79
1740618300,84675.78,84679.25,84324.01,84450.01
1740618600,84450.01,84746.23,84384.01,84699.15
1740618900,84699.14,84872.78,84626.51,84657.61
1740619200,84657.6,85000,84635.62,84981.85
1740619500,84981.86,85466.55,84981.85,85238.73
1740619800,85238.97,85362.75,85000.01,85135.91
1740620100,85135.92,85154.99,84863.97,84943.41
1740620400,84943.4,85079.86,84868.29,84906.88
1740620700,84906.87,85018.87,84767.39,84895.39
1740621000,84895.39,85050.55,84820.67,85036.2
1740621300,85036.2,85050.55,84750,84763.25
1740621600,84763.25,84876.73,84603.09,84772.21
1740621900,84772.21,84818.72,84600,84653.41
1740622200,84653.41,84788,84641.5,84737.89
1740622500,84737.47,85008.87,84726.02,84945.16
1740622800,84945.16,85083.99,84900.97,85012.75
1740623100,85012.76,85214.25,84922.76,84938.75
1740623400,84938.76,84940,84738.69,84789.89
1740623700,84789.89,84797.81,84450.01,84555.99
1740624000,84556,84653.69,84492,84540.65
1740624300,84540.66,84657.12,84500.73,84631.39
1740624600,84631.39,84653.61,84490.56,84617.31
1740624900,84617.31,84628.89,84199.46,84295.2
1740625200,84295.19,84609.73,84272.91,84556.5
1740625500,84556.5,84671.2,84528.3,84597.45
1740625800,84597.45,84839.68,84597.45,84726.13
1740626100,84726.13,84930.37,84719.94,84817.99
1740626400,84817.99,85002.82,84817.99,84906.02
1740626700,84906.02,84955.69,84679.24,84744.88
1740627000,84744.46,84935.65,84714.47,84922.37
1740627300,84922.37,85077,84888.54,85002.37
1740627600,85002.36,85151.37,84970.4,84971.52
1740627900,84971.52,85200,84970.28,85200
1740628200,85200,85267.33,85080.3,85215.2
1740628500,85215.2,85342.5,85207.54,85226.32
1740628800,85226.32,85254.27,85059.12,85169.59
1740629100,85169.6,85369.39,85113.29,85113.29
1740629400,85113.29,85113.29,84981.13,85006
1740629700,85006,85146.26,84755.73,84813.34
1740630000,84813.35,84874.35,84716.97,84751.17
1740630300,84751.17,84860.33,84694.29,84823.67
1740630600,84823.67,84940,84783.12,84930.31
1740630900,84930.31,84930.31,84708.81,84824.73
1740631200,84824.73,85031.46,84816.25,85028.74
1740631500,85028.74,85057.28,84914.46,85056.6
1740631800,85056.61,85234.01,85056.6,85222.09
1740632100,85222.09,85300,85075.64,85161.93
1740632400,85161.93,85210.04,85057.67,85114.88
1740632700,85114.89,85494.58,85112.11,85396.23
1740633000,85396.23,85625.86,85358.49,85543.4
1740633300,85543.39,85660.38,85472.37,85516.81
1740633600,85516.81,85516.82,85364.85,85385.85
1740633900,85385.85,85446.49,85315.82,85320.76
1740634200,85320.76,85446.04,85314.32,85391
1740634500,85391,85773.59,85386,85758.58
1740634800,85758.58,85800,85686.37,85728.32
1740635100,85728.32,85793.99,85728.32,85764.74
1740635400,85764.74,85916,85738.01,85828.9
1740635700,85828.91,85944.76,85799.04,85883.13
1740636000,85883.13,85920.26,85833.33,85872.01
1740636300,85872,85910.5,85713.89,85713.89
1740636600,85713.36,85930.02,85707.64,85782.01
1740636900,85782.01,85950,85753.92,85882.77
1740637200,85882.77,86039.18,85877.38,86034.54
1740637500,86034.53,86188,85935.32,86103.75
1740637800,86103.74,86171.56,86038.39,86133.26
1740638100,86133.27,86499.13,86133.26,86497.93
1740638400,86497.92,86737,86328.6,86411.53
1740638700,86411.52,86487.99,86300,86324.56
1740639000,86324.55,86447.28,86258.04,86265.12
1740639300,86265.12,86319.06,86205.17,86265.84
1740639600,86265.84,86409.99,86256.72,86313.69
1740639900,86313.69,86455,86226.83,86233.2
1740640200,86233.2,86283.71,86106.26,86111.21
1740640500,86111.22,86436.52,86111.21,86436.52
1740640800,86436.51,86523.91,86289.88,86296
1740641100,86295.99,86391.92,86186.57,86354
1740641400,86354.01,86440,86253.14,86325.77
1740641700,86325.78,86600,86325.77,86418.39
1740642000,86418.38,86530.9,86342.76,86418.49
1740642300,86418.5,86540,86373.9,86435.73
1740642600,86435.72,86544.43,86419,86444
1740642900,86444,86444,86272,86272.01
1740643200,86272.01,86395.59,86265.22,86380
1740643500,86380.01,86447.61,86340.66,86340.66
1740643800,86340.67,86340.67,86221.73,86232.73
1740644100,86232.74,86300,86028.83,86150.94
1740644400,86150.94,86264.16,86137.04,86145.15
1740644700,86145.15,86146.37,85927.04,85976.53
1740645000,85976.71,86090,85962.26,86085.19
1740645300,86085.18,86168,86000,86005.77
1740645600,86005.77,86037.74,85900,86004.39
1740645900,86004.39,86117.63,85937.93,86000
1740646200,86000,86010.19,85909.33,85930.04
1740646500,85930.03,86086,85924.53,86078.47
1740646800,86078.47,86352.51,86072.98,86214.61
1740647100,86214.61,86337.91,86188.67,86252.39
1740647400,86252.4,86252.4,85976.33,86065.17
1740647700,86065.17,86082.19,85931.67,86026.96
1740648000,86026.96,86031.98,85846.87,85971.99
1740648300,85971.99,86180,85962.26,86169.8
1740648600,86169.81,86330,86150.63,86243.88
